2021-08-10T07:31:03-07:00,FLIPPER
2021-08-10T07:33:40-07:00,JUDY
2021-08-10T07:34:03-07:00,JUDY
2021-08-10T07:34:55-07:00,BARELY_KNOW_HER
2021-08-10T07:37:14-07:00,BARELY_KNOW_HER
2021-08-10T07:37:27-07:00,BUZZBUZZ
2021-08-10T07:38:05-07:00,JUDY
2021-08-10T07:38:25-07:00,JUDY
2021-08-10T07:39:46-07:00,FLIPPER
2021-08-10T07:42:33-07:00,JUDY
2021-08-10T07:43:09-07:00,JUDY
2021-08-10T07:44:10-07:00,FLIPPER
2021-08-10T07:46:21-07:00,JUDY
2021-08-10T07:47:58-07:00,JUDY
2021-08-10T07:48:23-07:00,JUDY
2021-08-10T07:51:45-07:00,BARELY_KNOW_HER
2021-08-10T07:54:04-07:00,JUDY
2021-08-10T07:54:26-07:00,JUDY
2021-08-10T07:57:33-07:00,BARELY_KNOW_HER
2021-08-10T07:58:59-07:00,JUDY
2021-08-10T07:59:42-07:00,FLIPPER
2021-08-10T08:00:59-07:00,JUDY
2021-08-10T08:01:29-07:00,JUDY
2021-08-10T08:02:09-07:00,BARELY_KNOW_HER
2021-08-10T08:03:45-07:00,JUDY
2021-08-10T08:04:04-07:00,JUDY
2021-08-10T08:06:26-07:00,BARELY_KNOW_HER
2021-08-10T08:07:57-07:00,JUDY
2021-08-10T08:09:14-07:00,FLIPPER
2021-08-10T08:11:01-07:00,JUDY
2021-08-10T08:11:40-07:00,JUDY
2021-08-10T08:12:35-07:00,FLIPPER
2021-08-10T08:15:39-07:00,BARELY_KNOW_HER
2021-08-10T08:16:50-07:00,JUDY
2021-08-10T08:17:53-07:00,BARELY_KNOW_HER
2021-08-10T08:20:11-07:00,JUDY
2021-08-10T08:20:31-07:00,JUDY
2021-08-10T08:21:16-07:00,BARELY_KNOW_HER
2021-08-10T08:23:35-07:00,JUDY
2021-08-10T08:23:52-07:00,JUDY
2021-08-10T08:23:53-07:00,JUDY
2021-08-10T08:24:25-07:00,JUDY
2021-08-10T08:25:40-07:00,FLIPPER
2021-08-10T08:28:55-07:00,JUDY
2021-08-10T08:29:26-07:00,JUDY
2021-08-10T08:30:39-07:00,BARELY_KNOW_HER
2021-08-10T08:32:46-07:00,JUDY
2021-08-10T08:34:22-07:00,BARELY_KNOW_HER
2021-08-10T08:37:36-07:00,JUDY
2021-08-10T08:38:01-07:00,JUDY
2021-08-10T08:39:05-07:00,BARELY_KNOW_HER
2021-08-10T08:41:56-07:00,JUDY
2021-08-10T08:43:00-07:00,BARELY_KNOW_HER
2021-08-10T08:47:58-07:00,JUDY
