2021-08-18T06:30:06-07:00,FLIPPER
2021-08-18T06:33:05-07:00,JUDY
2021-08-18T06:33:32-07:00,JUDY
2021-08-18T06:33:37-07:00,JUDY
2021-08-18T06:34:33-07:00,FLIPPER
2021-08-18T06:36:43-07:00,JUDY
2021-08-18T06:36:45-07:00,JUDY
2021-08-18T06:37:37-07:00,JUDY
2021-08-18T06:38:05-07:00,JUDY
2021-08-18T06:38:15-07:00,JUDY
2021-08-18T06:39:36-07:00,FLIPPER
2021-08-18T06:42:07-07:00,JUDY
2021-08-18T06:42:35-07:00,JUDY
2021-08-18T06:42:44-07:00,JUDY
2021-08-18T06:43:25-07:00,BARELY_KNOW_HER
2021-08-18T06:45:31-07:00,JUDY
2021-08-18T06:46:13-07:00,FLIPPER
2021-08-18T06:48:27-07:00,BARELY_KNOW_HER
2021-08-18T06:51:10-07:00,JUDY
2021-08-18T06:51:29-07:00,BARELY_KNOW_HER
2021-08-18T06:54:49-07:00,BARELY_KNOW_HER
2021-08-18T06:55:48-07:00,JUDY
2021-08-18T06:56:32-07:00,JUDY
2021-08-18T06:56:41-07:00,FLIPPER
2021-08-18T06:57:30-07:00,BARELY_KNOW_HER
2021-08-18T06:59:24-07:00,JUDY
2021-08-18T07:00:36-07:00,JUDY
2021-08-18T07:00:38-07:00,JUDY
2021-08-18T07:01:00-07:00,BARELY_KNOW_HER
2021-08-18T07:02:57-07:00,JUDY
2021-08-18T07:03:31-07:00,JUDY
2021-08-18T07:03:52-07:00,JUDY
2021-08-18T07:03:58-07:00,JUDY
2021-08-18T07:05:11-07:00,BARELY_KNOW_HER
2021-08-18T07:06:48-07:00,JUDY
2021-08-18T07:07:22-07:00,JUDY
2021-08-18T07:07:26-07:00,JUDY
2021-08-18T07:08:21-07:00,BARELY_KNOW_HER
2021-08-18T07:10:41-07:00,JUDY
2021-08-18T07:11:11-07:00,JUDY
2021-08-18T07:11:25-07:00,JUDY
2021-08-18T07:12:25-07:00,FLIPPER
2021-08-18T07:15:45-07:00,JUDY
2021-08-18T07:17:54-07:00,JUDY
2021-08-18T07:17:59-07:00,FLIPPER
2021-08-18T07:18:36-07:00,BARELY_KNOW_HER
2021-08-18T07:20:25-07:00,JUDY
2021-08-18T07:20:51-07:00,JUDY
2021-08-18T07:20:56-07:00,JUDY
2021-08-18T07:20:58-07:00,JUDY
2021-08-18T07:22:13-07:00,FLIPPER
2021-08-18T07:26:10-07:00,JUDY
2021-08-18T07:26:22-07:00,FLIPPER
2021-08-18T07:27:52-07:00,FLIPPER
2021-08-18T07:30:06-07:00,JUDY
2021-08-18T07:31:15-07:00,JUDY
2021-08-18T07:31:23-07:00,BARELY_KNOW_HER
2021-08-18T07:32:38-07:00,BARELY_KNOW_HER
2021-08-18T07:32:40-07:00,BARELY_KNOW_HER
2021-08-18T07:34:41-07:00,JUDY
2021-08-18T07:34:53-07:00,BARELY_KNOW_HER
2021-08-18T07:35:41-07:00,BARELY_KNOW_HER
2021-08-18T07:38:03-07:00,JUDY
2021-08-18T07:38:27-07:00,FLIPPER
2021-08-18T07:39:00-07:00,FLIPPER
2021-08-18T07:41:20-07:00,JUDY
2021-08-18T07:41:56-07:00,JUDY
2021-08-18T07:42:02-07:00,JUDY
2021-08-18T07:42:57-07:00,BARELY_KNOW_HER
2021-08-18T07:45:38-07:00,JUDY
2021-08-18T07:46:07-07:00,JUDY
2021-08-18T07:46:11-07:00,JUDY
