2021-08-18T07:58:04-07:00,BARELY_KNOW_HER
2021-08-18T08:00:02-07:00,JUDY
2021-08-18T08:01:04-07:00,JUDY
2021-08-18T08:01:10-07:00,JUDY
2021-08-18T08:01:53-07:00,FLIPPER
2021-08-18T08:05:12-07:00,FLIPPER
2021-08-18T08:05:32-07:00,JUDY
2021-08-18T08:05:59-07:00,FLIPPER
2021-08-18T08:06:01-07:00,FLIPPER
2021-08-18T08:07:14-07:00,FLIPPER
2021-08-18T08:09:35-07:00,JUDY
2021-08-18T08:09:46-07:00,BARELY_KNOW_HER
2021-08-18T08:10:33-07:00,BARELY_KNOW_HER
2021-08-18T08:13:14-07:00,JUDY
2021-08-18T08:13:27-07:00,FLIPPER
2021-08-18T08:15:13-07:00,FLIPPER
2021-08-18T08:17:20-07:00,FLIPPER
2021-08-18T08:17:24-07:00,JUDY
2021-08-18T08:17:55-07:00,JUDY
2021-08-18T08:18:07-07:00,JUDY
2021-08-18T08:20:45-07:00,BARELY_KNOW_HER
2021-08-18T08:24:12-07:00,JUDY
2021-08-18T08:24:35-07:00,JUDY
2021-08-18T08:24:41-07:00,JUDY
2021-08-18T08:25:28-07:00,BARELY_KNOW_HER
2021-08-18T08:27:56-07:00,JUDY
2021-08-18T08:28:33-07:00,JUDY
2021-08-18T08:28:37-07:00,JUDY
2021-08-18T08:29:08-07:00,BARELY_KNOW_HER
2021-08-18T08:31:25-07:00,JUDY
2021-08-18T08:32:11-07:00,JUDY
2021-08-18T08:32:16-07:00,JUDY
2021-08-18T08:33:21-07:00,BARELY_KNOW_HER
2021-08-18T08:37:19-07:00,JUDY
2021-08-18T08:37:23-07:00,JUDY
2021-08-18T08:38:45-07:00,FLIPPER
2021-08-18T08:40:54-07:00,JUDY
2021-08-18T08:41:42-07:00,JUDY
2021-08-18T08:41:53-07:00,BARELY_KNOW_HER
2021-08-18T08:48:25-07:00,FLIPPER
2021-08-18T08:50:28-07:00,JUDY
2021-08-18T08:51:02-07:00,JUDY
2021-08-18T08:51:40-07:00,BARELY_KNOW_HER
2021-08-18T08:53:37-07:00,JUDY
2021-08-18T08:53:42-07:00,BARELY_KNOW_HER
2021-08-18T08:54:48-07:00,FLIPPER
2021-08-18T08:58:00-07:00,JUDY
2021-08-18T08:58:50-07:00,JUDY
2021-08-18T09:00:23-07:00,FLIPPER
2021-08-18T09:03:25-07:00,JUDY
2021-08-18T09:03:49-07:00,JUDY
2021-08-18T09:03:53-07:00,JUDY
2021-08-18T09:04:29-07:00,BARELY_KNOW_HER
2021-08-18T09:07:31-07:00,JUDY
2021-08-18T09:08:02-07:00,JUDY
2021-08-18T09:08:14-07:00,JUDY
2021-08-18T09:09:00-07:00,BARELY_KNOW_HER
2021-08-18T09:12:34-07:00,JUDY
2021-08-18T09:12:40-07:00,BARELY_KNOW_HER
2021-08-18T09:14:01-07:00,FLIPPER
2021-08-18T09:16:52-07:00,JUDY
2021-08-18T09:17:02-07:00,FLIPPER
2021-08-18T09:18:05-07:00,BARELY_KNOW_HER
2021-08-18T09:21:38-07:00,JUDY
2021-08-18T09:22:10-07:00,JUDY
2021-08-18T09:22:13-07:00,JUDY
