Date,CourseID,RoundID,HoleID,Shot#,Disc,Lat1,Lon1,Lat2,Lon2,LatPin,LonPin,Dist,DistPin,ResThrow
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,5,2,JUDY,33.079201,-117.060030,33.079199,-117.060166,33.079140,-117.060185,42,53,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,5,3,JUDY,33.079199,-117.060166,33.079140,-117.060185,33.079140,-117.060185,22,22,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,6,1,BARELY_KNOW_HER,33.080816,-117.061106,33.081396,-117.061083,33.081402,-117.061125,212,214,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,6,2,JUDY,33.081396,-117.061083,33.081402,-117.061125,33.081402,-117.061125,13,13,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,7,1,FLIPPER,33.081409,-117.060896,33.081826,-117.061035,33.082092,-117.061044,158,254,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,7,2,JUDY,33.081826,-117.061035,33.082061,-117.061060,33.082092,-117.061044,86,97,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,7,3,JUDY,33.082061,-117.061060,33.082092,-117.061044,33.082092,-117.061044,12,12,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,8,1,BARELY_KNOW_HER,33.082243,-117.061013,33.082854,-117.060832,33.082899,-117.060744,230,253,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,8,2,JUDY,33.082854,-117.060832,33.082866,-117.060781,33.082899,-117.060744,16,32,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,8,3,JUDY,33.082866,-117.060781,33.082899,-117.060744,33.082899,-117.060744,17,17,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,9,1,BARELY_KNOW_HER,33.083486,-117.060999,33.084182,-117.061288,33.084126,-117.061307,269,252,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,9,2,JUDY,33.084182,-117.061288,33.084126,-117.061307,33.084126,-117.061307,21,21,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,10,1,FLIPPER,33.084455,-117.061342,33.083899,-117.061798,33.083709,-117.061656,246,289,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,10,2,JUDY,33.083899,-117.061798,33.083739,-117.061602,33.083709,-117.061656,84,82,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,10,3,JUDY,33.083739,-117.061602,33.083709,-117.061656,33.083709,-117.061656,20,20,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,11,1,FLIPPER,33.083426,-117.061863,33.084418,-117.061670,33.084791,-117.061522,367,509,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,11,2,BARELY_KNOW_HER,33.084418,-117.061670,33.084858,-117.061622,33.084791,-117.061522,161,144,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,11,3,JUDY,33.084858,-117.061622,33.084791,-117.061522,33.084791,-117.061522,39,39,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,12,1,BARELY_KNOW_HER,33.084670,-117.061963,33.084049,-117.062320,33.083887,-117.062243,252,299,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,12,2,JUDY,33.084049,-117.062320,33.083915,-117.062258,33.083887,-117.062243,52,64,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,12,3,JUDY,33.083915,-117.062258,33.083887,-117.062243,33.083887,-117.062243,11,11,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,13,1,BARELY_KNOW_HER,33.083715,-117.062250,33.082848,-117.061816,33.082887,-117.061800,343,332,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,13,2,BARELY_KNOW_HER,33.082848,-117.061816,33.082871,-117.062015,33.082887,-117.061800,61,15,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,13,3,JUDY,33.082871,-117.062015,33.082904,-117.061813,33.082887,-117.061800,63,66,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,13,4,JUDY,33.082904,-117.061813,33.082887,-117.061800,33.082887,-117.061800,7,7,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,14,1,FLIPPER,33.082548,-117.061303,33.081356,-117.061303,33.081491,-117.061267,435,386,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,14,2,JUDY,33.081356,-117.061303,33.081492,-117.061258,33.081491,-117.061267,52,50,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,14,3,JUDY,33.081492,-117.061258,33.081491,-117.061267,33.081491,-117.061267,3,3,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,15,1,BARELY_KNOW_HER,33.081738,-117.061570,33.081056,-117.061784,33.081045,-117.061757,258,260,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,15,2,JUDY,33.081056,-117.061784,33.081045,-117.061757,33.081045,-117.061757,9,9,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,16,1,BARELY_KNOW_HER,33.081176,-117.062135,33.080526,-117.062618,33.080516,-117.062520,280,268,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,16,2,JUDY,33.080526,-117.062618,33.080509,-117.062541,33.080516,-117.062520,24,30,THROW
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,16,3,JUDY,33.080509,-117.062541,33.080516,-117.062520,33.080516,-117.062520,7,7,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,17,1,BARELY_KNOW_HER,33.080498,-117.062244,33.079880,-117.062525,33.079912,-117.062570,242,236,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,17,2,JUDY,33.079880,-117.062525,33.079912,-117.062570,33.079912,-117.062570,18,18,MAKE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,18,1,BARELY_KNOW_HER,33.079575,-117.062434,33.079512,-117.061388,33.079511,-117.061291,321,351,DRIVE
2021-08-10,kit_carson,2021-08-10-07-31-03_-_kit_carson,18,2,JUDY,33.079512,-117.061388,33.079511,-117.061291,33.079511,-117.061291,30,30,MAKE
