2021-09-07T09:49:43-07:00,BARELY_KNOW_HER
2021-09-07T09:57:05-07:00,JUDY
2021-09-07T09:57:23-07:00,JUDY
2021-09-07T09:57:32-07:00,JUDY
2021-09-07T09:58:12-07:00,FLIPPER
2021-09-07T10:06:00-07:00,JUDY
2021-09-07T10:06:56-07:00,JUDY
2021-09-07T10:07:01-07:00,JUDY
2021-09-07T10:08:28-07:00,FLIPPER
2021-09-07T10:14:00-07:00,JUDY
2021-09-07T10:14:46-07:00,JUDY
2021-09-07T10:15:48-07:00,BARELY_KNOW_HER
2021-09-07T10:19:21-07:00,JUDY
2021-09-07T10:19:54-07:00,JUDY
2021-09-07T10:20:05-07:00,JUDY
2021-09-07T10:20:12-07:00,JUDY
2021-09-07T10:21:25-07:00,FLIPPER
2021-09-07T10:24:31-07:00,JUDY
2021-09-07T10:24:54-07:00,JUDY
2021-09-07T10:25:01-07:00,JUDY
2021-09-07T10:25:07-07:00,FLIPPER
2021-09-07T10:25:13-07:00,JUDY
2021-09-07T10:28:07-07:00,BARELY_KNOW_HER
2021-09-07T10:29:38-07:00,JUDY
2021-09-07T10:30:16-07:00,JUDY
2021-09-07T10:30:26-07:00,JUDY
2021-09-07T10:31:28-07:00,BARELY_KNOW_HER
2021-09-07T10:35:51-07:00,JUDY
2021-09-07T10:36:22-07:00,JUDY
2021-09-07T10:36:29-07:00,JUDY
2021-09-07T10:37:13-07:00,BARELY_KNOW_HER
2021-09-07T10:41:36-07:00,JUDY
2021-09-07T10:42:12-07:00,JUDY
2021-09-07T10:42:18-07:00,JUDY
2021-09-07T10:43:46-07:00,BARELY_KNOW_HER
2021-09-07T10:48:24-07:00,JUDY
2021-09-07T10:48:43-07:00,JUDY
2021-09-07T10:48:46-07:00,JUDY
2021-09-07T10:50:21-07:00,BARELY_KNOW_HER
2021-09-07T10:51:25-07:00,BARELY_KNOW_HER
2021-09-07T10:54:10-07:00,JUDY
2021-09-07T10:54:34-07:00,JUDY
2021-09-07T10:54:40-07:00,JUDY
2021-09-07T10:56:23-07:00,FLIPPER
2021-09-07T10:58:30-07:00,BARELY_KNOW_HER
2021-09-07T10:58:56-07:00,JUDY
2021-09-07T10:59:42-07:00,JUDY
2021-09-07T11:01:57-07:00,BARELY_KNOW_HER
2021-09-07T11:04:13-07:00,JUDY
2021-09-07T11:04:34-07:00,JUDY
2021-09-07T11:04:43-07:00,JUDY
2021-09-07T11:05:36-07:00,BARELY_KNOW_HER
2021-09-07T11:07:48-07:00,BARELY_KNOW_HER
2021-09-07T11:08:09-07:00,JUDY
2021-09-07T11:09:05-07:00,JUDY
2021-09-07T11:09:16-07:00,JUDY
2021-09-07T11:09:21-07:00,JUDY
2021-09-07T11:10:45-07:00,FLIPPER
2021-09-07T11:13:46-07:00,FLIPPER
2021-09-07T11:15:08-07:00,JUDY
2021-09-07T11:15:31-07:00,JUDY
2021-09-07T11:15:41-07:00,JUDY
2021-09-07T11:15:51-07:00,JUDY
2021-09-07T11:15:53-07:00,JUDY
2021-09-07T11:17:20-07:00,BARELY_KNOW_HER
2021-09-07T11:19:36-07:00,JUDY
2021-09-07T11:19:50-07:00,BARELY_KNOW_HER
2021-09-07T11:19:54-07:00,BARELY_KNOW_HER
2021-09-07T11:20:14-07:00,JUDY
2021-09-07T11:20:54-07:00,BARELY_KNOW_HER
2021-09-07T11:24:15-07:00,JUDY
2021-09-07T11:25:09-07:00,JUDY
2021-09-07T11:25:29-07:00,JUDY
2021-09-07T11:27:37-07:00,FLIPPER
2021-09-07T11:29:39-07:00,FLIPPER
2021-09-07T11:33:10-07:00,JUDY
2021-09-07T11:33:41-07:00,JUDY
2021-09-07T11:33:52-07:00,JUDY
2021-09-07T11:36:25-07:00,BARELY_KNOW_HER
2021-09-07T11:40:13-07:00,JUDY
2021-09-07T11:40:46-07:00,JUDY
2021-09-07T11:40:59-07:00,JUDY
2021-09-07T11:41:03-07:00,JUDY
2021-09-07T11:41:19-07:00,JUDY
